forecastdate,state,district,special,candidate,party,incumbent,model,win_probability,voteshare,p10_voteshare,p90_voteshare
2018-10-18,IL,"",,Bruce Rauner,R,true,lite,0.0204,38.47,32.73,44.14
2018-10-18,IL,"",,Others,,false,lite,0.0,5.06,2.03,8.7
2018-10-18,KS,"",,Laura Kelly,D,false,lite,0.5169,44.28,38.66,49.84
2018-10-18,KS,"",,Kris Kobach,R,false,lite,0.4828,43.95,38.26,49.49
2018-10-18,KS,"",,Greg Orman,I,false,lite,0.0003,9.89,5.19,15.18
2018-10-18,KS,"",,Others,,false,lite,0.0,1.88,0.49,3.68
2018-10-18,MA,"",,Charlie Baker,R,true,lite,0.9967,68.21,60.62,75.77
2018-10-18,MA,"",,Jay Gonzalez,D,false,lite,0.0033,31.79,24.23,39.38
2018-10-18,MD,"",,Larry Hogan,R,true,lite,0.9833,57.96,52.34,63.51
2018-10-18,MD,"",,Ben Jealous,D,false,lite,0.0167,39.13,33.6,44.67
2018-10-18,MD,"",,Others,,false,lite,0.0,2.9,0.89,5.38
2018-10-18,ME,"",,Janet Mills,D,false,lite,0.8004,52.73,46.87,58.56
2018-10-18,ME,"",,Shawn Moody,R,false,lite,0.1996,45.21,39.34,51.02
2018-10-18,ME,"",,Others,,false,lite,0.0,2.06,0.56,3.99
2018-10-18,MI,"",,Gretchen Whitmer,D,false,lite,0.9329,53.99,49.1,58.88
2018-10-18,MI,"",,Bill Schuette,R,false,lite,0.0671,42.88,37.97,47.7
2018-10-18,MI,"",,Others,,false,lite,0.0,3.13,1.01,5.77
2018-10-18,MN,"",,Tim Walz,D,false,lite,0.8634,52.84,47.99,57.62
2018-10-18,MN,"",,Jeff Johnson,R,false,lite,0.1366,44.86,40.04,49.69
2018-10-18,MN,"",,Others,,false,lite,0.0,2.3,0.65,4.38
2018-10-18,NE,"",,Pete Ricketts,R,true,lite,0.9734,63.3,54.84,71.84
2018-10-18,NE,"",,Bob Krist,D,false,lite,0.0266,36.7,28.16,45.16
2018-10-18,NH,"",,Chris Sununu,R,true,lite,0.9423,55.64,50.16,61.05
2018-10-18,NH,"",,Molly Kelly,D,false,lite,0.0577,42.37,36.92,47.82
2018-10-18,NH,"",,Jilletta Jarvis,L,false,lite,0.0,1.99,0.52,3.87
2018-10-18,NM,"",,Michelle Lujan Grisham,D,false,lite,0.8092,53.18,48.42,57.92
2018-10-18,NM,"",,Steve Pearce,R,false,lite,0.1908,46.82,42.08,51.58
2018-10-18,NV,"",,Adam Laxalt,R,false,lite,0.5427,49.06,44.71,53.36
2018-10-18,NV,"",,Steve Sisolak,D,false,lite,0.4573,48.35,44.02,52.68
2018-10-18,NV,"",,Others,,false,lite,0.0,2.59,0.77,4.86
2018-10-18,NY,"",,Andrew Cuomo,D,true,lite,0.9953,58.32,53.39,63.27
2018-10-18,NY,"",,Marc Molinaro,R,false,lite,0.0047,37.89,32.94,42.8
2018-10-18,NY,"",,Others,,false,lite,0.0,3.79,1.33,6.79
2018-10-18,OH,"",,Mike DeWine,R,false,lite,0.5397,49.25,45.03,53.5
2018-10-18,OH,"",,Richard Cordray,D,false,lite,0.4603,48.67,44.38,52.9
2018-10-18,OH,"",,Others,,false,lite,0.0,2.08,0.56,4.03
2018-10-18,OK,"",,Kevin Stitt,R,false,lite,0.6601,50.72,45.44,56.04
2018-10-18,OK,"",,Drew Edmondson,D,false,lite,0.3399,47.45,42.15,52.7
2018-10-18,OK,"",,Chris Powell,L,false,lite,0.0,1.83,0.47,3.6
2018-10-18,OR,"",,Kate Brown,D,true,lite,0.7058,48.93,43.01,54.85
2018-10-18,OR,"",,Knute Buehler,R,false,lite,0.2942,44.44,38.48,50.32
2018-10-18,OR,"",,Others,,false,lite,0.0,6.63,2.94,10.93
2018-10-18,PA,"",,Tom Wolf,D,true,lite,0.9835,56.35,51.97,60.7
2018-10-18,PA,"",,Scott Wagner,R,false,lite,0.0165,41.6,37.19,45.96
2018-10-18,PA,"",,Others,,false,lite,0.0,2.05,0.55,3.96
2018-10-18,RI,"",,Gina Raimondo,D,true,lite,0.8817,51.93,45.35,58.44
2018-10-18,RI,"",,Allan Fung,R,false,lite,0.1183,40.62,34.02,47.15
2018-10-18,RI,"",,Others,,false,lite,0.0,7.45,3.51,11.99
2018-10-18,SC,"",,Henry McMaster,R,true,lite,0.9758,59.37,53.57,65.14
2018-10-18,SC,"",,James Smith,D,false,lite,0.0242,40.63,34.86,46.43
2018-10-18,SD,"",,Kristi Noem,R,false,lite,0.6604,51.12,44.01,58.18
2018-10-18,SD,"",,Billie Sutton,D,false,lite,0.3396,46.7,39.64,53.8
2018-10-18,SD,"",,Kurt Evans,L,false,lite,0.0,2.18,0.6,4.18
2018-10-18,TN,"",,Bill Lee,R,false,lite,0.9859,54.82,49.72,59.81
2018-10-18,TN,"",,Karl Dean,D,false,lite,0.0141,38.71,33.68,43.67
2018-10-18,TN,"",,Others,,false,lite,0.0,6.47,2.87,10.68
2018-10-18,TX,"",,Greg Abbott,R,true,lite,0.9967,58.61,54.31,62.93
2018-10-18,TX,"",,Lupe Valdez,D,false,lite,0.0033,39.5,35.16,43.8
2018-10-18,TX,"",,Mark Tippetts,L,false,lite,0.0,1.9,0.48,3.72
2018-10-18,VT,"",,Phil Scott,R,true,lite,0.679,49.38,41.41,57.22
2018-10-18,VT,"",,Christine Hallquist,D,false,lite,0.321,44.02,36.14,51.92
2018-10-18,VT,"",,Others,,false,lite,0.0,6.6,2.95,10.9
2018-10-18,WI,"",,Tony Evers,D,false,lite,0.7506,50.9,45.69,56.13
2018-10-18,WI,"",,Scott Walker,R,true,lite,0.2494,45.71,40.45,50.93
2018-10-18,WI,"",,Others,,false,lite,0.0,3.39,1.13,6.16
2018-10-18,WY,"",,Mark Gordon,R,false,lite,0.9528,59.5,50.49,68.3
2018-10-18,WY,"",,Mary Throne,D,false,lite,0.0472,35.95,27.14,44.89
2018-10-18,WY,"",,Others,,false,lite,0.0,4.55,1.72,7.94
2018-10-19,AK,"",,Mike Dunleavy,R,false,lite,0.6797,51.21,44.19,58.31
2018-10-19,AK,"",,Mark Begich,D,false,lite,0.3203,46.38,39.27,53.41
2018-10-19,AK,"",,Others,,false,lite,0.0,2.41,0.71,4.59
2018-10-19,AL,"",,Kay Ivey,R,true,lite,0.9394,57.5,51.37,63.63
2018-10-19,AL,"",,Walt Maddox,D,false,lite,0.0606,42.5,36.37,48.63
2018-10-19,AR,"",,Asa Hutchinson,R,true,lite,0.9988,66.55,60.1,72.95
2018-10-19,AR,"",,Jared Henderson,D,false,lite,0.0012,30.97,24.56,37.38
2018-10-19,AR,"",,Mark West,L,false,lite,0.0,2.48,0.73,4.71
2018-10-19,AZ,"",,Doug Ducey,R,true,lite,0.9521,54.17,50.02,58.24
2018-10-19,AZ,"",,David Garcia,D,false,lite,0.0479,43.7,39.59,47.82
2018-10-19,AZ,"",,Angel Torres,G,false,lite,0.0,2.13,0.59,4.09
2018-10-19,CA,"",,Gavin Newsom,D,false,lite,0.9813,57.66,53.1,62.25
2018-10-19,CA,"",,John Cox,R,false,lite,0.0187,42.34,37.75,46.9
2018-10-19,CO,"",,Jared Polis,D,false,lite,0.8244,52.65,46.91,58.32
2018-10-19,CO,"",,Walker Stapleton,R,false,lite,0.1756,44.68,38.98,50.37
2018-10-19,CO,"",,Others,,false,lite,0.0,2.67,0.8,5.03
2018-10-19,CT,"",,Ned Lamont,D,false,lite,0.7783,51.5,46.66,56.37
2018-10-19,CT,"",,Bob Stefanowski,R,false,lite,0.2217,45.96,41.08,50.77
2018-10-19,CT,"",,Others,,false,lite,0.0,2.55,0.75,4.8
2018-10-19,FL,"",,Andrew Gillum,D,false,lite,0.7447,50.72,46.56,54.84
2018-10-19,FL,"",,Ron DeSantis,R,false,lite,0.2553,46.72,42.58,50.88
2018-10-19,FL,"",,Others,,false,lite,0.0,2.56,0.75,4.83
2018-10-19,GA,"",,Brian Kemp,R,false,lite,0.5628,49.78,46.02,53.51
2018-10-19,GA,"",,Stacey Abrams,D,false,lite,0.4372,49.01,45.28,52.76
2018-10-19,GA,"",,Ted Metz,L,false,lite,0.0,1.21,0.26,2.46
2018-10-19,HI,"",,David Ige,D,true,lite,0.9882,60.11,53.5,66.79
2018-10-19,HI,"",,Andria Tupola,R,false,lite,0.0118,36.24,29.5,42.81
2018-10-19,HI,"",,Others,,false,lite,0.0,3.66,1.26,6.56
2018-10-19,IA,"",,Fred Hubbell,D,false,lite,0.7333,50.93,45.49,56.33
2018-10-19,IA,"",,Kim Reynolds,R,true,lite,0.2667,45.88,40.46,51.3
2018-10-19,IA,"",,Others,,false,lite,0.0,3.2,1.04,5.87
2018-10-19,ID,"",,Brad Little,R,false,lite,0.8564,52.2,45.2,59.19
2018-10-19,ID,"",,Paulette Jordan,D,false,lite,0.1436,41.29,34.22,48.24
2018-10-19,ID,"",,Others,,false,lite,0.0,6.51,2.92,10.71
2018-10-19,IL,"",,JB Pritzker,D,false,lite,0.9787,56.47,50.72,62.21
2018-10-19,IL,"",,Bruce Rauner,R,true,lite,0.0213,38.51,32.75,44.24
2018-10-19,IL,"",,Others,,false,lite,0.0,5.02,2.0,8.58
2018-10-19,KS,"",,Laura Kelly,D,false,lite,0.5205,44.28,38.65,49.92
2018-10-19,KS,"",,Kris Kobach,R,false,lite,0.4791,43.96,38.2,49.53
2018-10-19,KS,"",,Greg Orman,I,false,lite,0.0003,9.89,5.21,15.17
2018-10-19,KS,"",,Others,,false,lite,0.0,1.87,0.49,3.66
2018-10-19,MA,"",,Charlie Baker,R,true,lite,0.9969,68.19,60.62,75.79
2018-10-19,MA,"",,Jay Gonzalez,D,false,lite,0.0031,31.81,24.21,39.38
2018-10-19,MD,"",,Larry Hogan,R,true,lite,0.9831,57.96,52.27,63.55
2018-10-19,MD,"",,Ben Jealous,D,false,lite,0.0169,39.15,33.53,44.81
2018-10-19,MD,"",,Others,,false,lite,0.0,2.89,0.9,5.37
2018-10-19,ME,"",,Janet Mills,D,false,lite,0.8209,52.6,47.09,58.11
2018-10-19,ME,"",,Shawn Moody,R,false,lite,0.1791,45.0,39.47,50.49
2018-10-19,ME,"",,Others,,false,lite,0.0,2.4,0.69,4.58
2018-10-19,MI,"",,Gretchen Whitmer,D,false,lite,0.9355,54.01,49.15,58.85
2018-10-19,MI,"",,Bill Schuette,R,false,lite,0.0645,42.85,38.01,47.71
2018-10-19,MI,"",,Others,,false,lite,0.0,3.14,1.02,5.79
2018-10-19,MN,"",,Tim Walz,D,false,lite,0.8673,52.88,48.09,57.7
2018-10-19,MN,"",,Jeff Johnson,R,false,lite,0.1327,44.83,40.02,49.61
2018-10-19,MN,"",,Others,,false,lite,0.0,2.29,0.65,4.35
2018-10-19,NE,"",,Pete Ricketts,R,true,lite,0.9728,63.3,54.87,71.74
2018-10-19,NE,"",,Bob Krist,D,false,lite,0.0272,36.7,28.26,45.13
2018-10-19,NH,"",,Chris Sununu,R,true,lite,0.9452,55.32,50.2,60.46
2018-10-19,NH,"",,Molly Kelly,D,false,lite,0.0548,42.7,37.55,47.81
2018-10-19,NH,"",,Jilletta Jarvis,L,false,lite,0.0001,1.97,0.52,3.81
2018-10-19,NM,"",,Michelle Lujan Grisham,D,false,lite,0.8117,53.19,48.48,57.97
2018-10-19,NM,"",,Steve Pearce,R,false,lite,0.1883,46.81,42.03,51.52
2018-10-19,NV,"",,Adam Laxalt,R,false,lite,0.5401,49.05,44.71,53.37
2018-10-19,NV,"",,Steve Sisolak,D,false,lite,0.4599,48.37,44.01,52.71
2018-10-19,NV,"",,Others,,false,lite,0.0,2.58,0.77,4.85
2018-10-19,NY,"",,Andrew Cuomo,D,true,lite,0.9951,58.33,53.35,63.31
2018-10-19,NY,"",,Marc Molinaro,R,false,lite,0.0049,37.89,32.87,42.8
2018-10-19,NY,"",,Others,,false,lite,0.0,3.78,1.32,6.76
2018-10-19,OH,"",,Mike DeWine,R,false,lite,0.5306,49.23,44.97,53.48
2018-10-19,OH,"",,Richard Cordray,D,false,lite,0.4694,48.69,44.42,52.94
2018-10-19,OH,"",,Others,,false,lite,0.0,2.07,0.56,4.0
2018-10-19,OK,"",,Kevin Stitt,R,false,lite,0.6593,50.72,45.44,55.98
2018-10-19,OK,"",,Drew Edmondson,D,false,lite,0.3407,47.46,42.18,52.74
2018-10-19,OK,"",,Chris Powell,L,false,lite,0.0,1.82,0.46,3.55
2018-10-19,OR,"",,Kate Brown,D,true,lite,0.7017,48.95,42.97,54.87
2018-10-19,OR,"",,Knute Buehler,R,false,lite,0.2983,44.44,38.5,50.34
2018-10-19,OR,"",,Others,,false,lite,0.0,6.61,2.94,10.89
2018-10-19,PA,"",,Tom Wolf,D,true,lite,0.9838,56.39,52.03,60.72
2018-10-19,PA,"",,Scott Wagner,R,false,lite,0.0162,41.57,37.25,45.91
2018-10-19,PA,"",,Others,,false,lite,0.0,2.04,0.55,3.94
2018-10-19,RI,"",,Gina Raimondo,D,true,lite,0.8779,51.8,45.2,58.31
2018-10-19,RI,"",,Allan Fung,R,false,lite,0.1221,40.71,34.11,47.22
2018-10-19,RI,"",,Others,,false,lite,0.0,7.48,3.51,12.06
2018-10-19,SC,"",,Henry McMaster,R,true,lite,0.976,59.36,53.55,65.17
2018-10-19,SC,"",,James Smith,D,false,lite,0.024,40.64,34.83,46.45
2018-10-19,SD,"",,Kristi Noem,R,false,lite,0.6652,51.23,44.13,58.23
2018-10-19,SD,"",,Billie Sutton,D,false,lite,0.3348,46.68,39.65,53.76
2018-10-19,SD,"",,Kurt Evans,L,false,lite,0.0,2.08,0.56,4.05
2018-10-19,TN,"",,Bill Lee,R,false,lite,0.9847,54.82,49.77,59.78
2018-10-19,TN,"",,Karl Dean,D,false,lite,0.0153,38.72,33.69,43.64
2018-10-19,TN,"",,Others,,false,lite,0.0,6.45,2.83,10.6
2018-10-19,TX,"",,Greg Abbott,R,true,lite,0.997,58.6,54.29,62.93
2018-10-19,TX,"",,Lupe Valdez,D,false,lite,0.003,39.51,35.2,43.78
2018-10-19,TX,"",,Mark Tippetts,L,false,lite,0.0,1.89,0.49,3.66
2018-10-19,VT,"",,Phil Scott,R,true,lite,0.6793,49.38,41.49,57.24
2018-10-19,VT,"",,Christine Hallquist,D,false,lite,0.3207,44.05,36.14,51.88
2018-10-19,VT,"",,Others,,false,lite,0.0,6.57,2.93,10.78
2018-10-19,WI,"",,Tony Evers,D,false,lite,0.7512,50.91,45.68,56.13
2018-10-19,WI,"",,Scott Walker,R,true,lite,0.2488,45.71,40.4,50.91
2018-10-19,WI,"",,Others,,false,lite,0.0,3.38,1.13,6.19
2018-10-19,WY,"",,Mark Gordon,R,false,lite,0.9544,59.56,50.73,68.39
2018-10-19,WY,"",,Mary Throne,D,false,lite,0.0456,35.89,26.97,44.76
2018-10-19,WY,"",,Others,,false,lite,0.0,4.55,1.72,7.97
2018-10-20,AK,"",,Mike Dunleavy,R,false,lite,0.6735,51.19,44.15,58.33
2018-10-20,AK,"",,Mark Begich,D,false,lite,0.3265,46.41,39.27,53.41
2018-10-20,AK,"",,Others,,false,lite,0.0,2.41,0.69,4.55
2018-10-20,AL,"",,Kay Ivey,R,true,lite,0.9403,57.47,51.4,63.65
2018-10-20,AL,"",,Walt Maddox,D,false,lite,0.0597,42.53,36.35,48.6
2018-10-20,AR,"",,Asa Hutchinson,R,true,lite,0.9986,66.53,60.12,72.94
2018-10-20,AR,"",,Jared Henderson,D,false,lite,0.0014,31.0,24.58,37.36
2018-10-20,AR,"",,Mark West,L,false,lite,0.0,2.47,0.73,4.65
2018-10-20,AZ,"",,Doug Ducey,R,true,lite,0.9531,54.14,50.07,58.26
2018-10-20,AZ,"",,David Garcia,D,false,lite,0.0469,43.74,39.59,47.78
2018-10-20,AZ,"",,Angel Torres,G,false,lite,0.0,2.12,0.58,4.07
2018-10-20,CA,"",,Gavin Newsom,D,false,lite,0.9816,57.68,53.16,62.24
2018-10-20,CA,"",,John Cox,R,false,lite,0.0184,42.32,37.76,46.84
2018-10-20,CO,"",,Jared Polis,D,false,lite,0.8248,52.68,46.96,58.37
2018-10-20,CO,"",,Walker Stapleton,R,false,lite,0.1752,44.66,38.97,50.33
2018-10-20,CO,"",,Others,,false,lite,0.0,2.66,0.8,4.99
2018-10-20,CT,"",,Ned Lamont,D,false,lite,0.7798,51.53,46.62,56.35
2018-10-20,CT,"",,Bob Stefanowski,R,false,lite,0.2202,45.93,41.07,50.83
2018-10-20,CT,"",,Others,,false,lite,0.0,2.54,0.75,4.77
2018-10-20,FL,"",,Andrew Gillum,D,false,lite,0.7497,50.75,46.59,54.87
2018-10-20,FL,"",,Ron DeSantis,R,false,lite,0.2503,46.7,42.54,50.78
2018-10-20,FL,"",,Others,,false,lite,0.0,2.55,0.75,4.79
2018-10-20,GA,"",,Brian Kemp,R,false,lite,0.5604,49.76,46.0,53.53
2018-10-20,GA,"",,Stacey Abrams,D,false,lite,0.4396,49.04,45.26,52.83
2018-10-20,GA,"",,Ted Metz,L,false,lite,0.0,1.2,0.26,2.46
2018-10-20,HI,"",,David Ige,D,true,lite,0.9881,60.15,53.53,66.69
2018-10-20,HI,"",,Andria Tupola,R,false,lite,0.0119,36.21,29.65,42.86
2018-10-20,HI,"",,Others,,false,lite,0.0,3.64,1.27,6.56
2018-10-20,IA,"",,Fred Hubbell,D,false,lite,0.7394,50.96,45.56,56.37
2018-10-20,IA,"",,Kim Reynolds,R,true,lite,0.2606,45.86,40.43,51.26
2018-10-20,IA,"",,Others,,false,lite,0.0,3.18,1.06,5.78
2018-10-20,ID,"",,Brad Little,R,false,lite,0.8554,52.19,45.17,59.12
2018-10-20,ID,"",,Paulette Jordan,D,false,lite,0.1446,41.33,34.34,48.28
2018-10-20,ID,"",,Others,,false,lite,0.0,6.48,2.87,10.63
2018-10-20,IL,"",,JB Pritzker,D,false,lite,0.9797,56.51,50.77,62.23
2018-10-20,IL,"",,Bruce Rauner,R,true,lite,0.0203,38.49,32.76,44.16
2018-10-20,IL,"",,Others,,false,lite,0.0,5.0,2.0,8.62
2018-10-20,KS,"",,Laura Kelly,D,false,lite,0.5176,44.31,38.68,49.81
2018-10-20,KS,"",,Kris Kobach,R,false,lite,0.4819,43.94,38.28,49.49
2018-10-20,KS,"",,Greg Orman,I,false,lite,0.0004,9.89,5.2,15.13
2018-10-20,KS,"",,Others,,false,lite,0.0,1.86,0.48,3.62
2018-10-20,MA,"",,Charlie Baker,R,true,lite,0.997,68.16,60.61,75.79
2018-10-20,MA,"",,Jay Gonzalez,D,false,lite,0.003,31.84,24.21,39.39
2018-10-20,MD,"",,Larry Hogan,R,true,lite,0.983,57.93,52.3,63.54
2018-10-20,MD,"",,Ben Jealous,D,false,lite,0.017,39.19,33.5,44.78
2018-10-20,MD,"",,Others,,false,lite,0.0,2.89,0.91,5.34
2018-10-20,ME,"",,Janet Mills,D,false,lite,0.8198,52.63,47.09,58.09
2018-10-20,ME,"",,Shawn Moody,R,false,lite,0.1802,44.98,39.47,50.51
2018-10-20,ME,"",,Others,,false,lite,0.0,2.39,0.69,4.53
2018-10-20,MI,"",,Gretchen Whitmer,D,false,lite,0.9359,54.05,49.17,58.9
2018-10-20,MI,"",,Bill Schuette,R,false,lite,0.0641,42.83,37.9,47.66
2018-10-20,MI,"",,Others,,false,lite,0.0,3.13,1.02,5.74
2018-10-20,MN,"",,Tim Walz,D,false,lite,0.8677,52.91,48.09,57.75
2018-10-20,MN,"",,Jeff Johnson,R,false,lite,0.1323,44.8,39.97,49.61
2018-10-20,MN,"",,Others,,false,lite,0.0,2.28,0.65,4.36
2018-10-20,NE,"",,Pete Ricketts,R,true,lite,0.973,63.24,54.75,71.74
2018-10-20,NE,"",,Bob Krist,D,false,lite,0.027,36.76,28.26,45.25
2018-10-20,NH,"",,Chris Sununu,R,true,lite,0.9442,55.3,50.15,60.43
2018-10-20,NH,"",,Molly Kelly,D,false,lite,0.0558,42.73,37.61,47.82
2018-10-20,NH,"",,Jilletta Jarvis,L,false,lite,0.0,1.97,0.52,3.84
2018-10-20,NM,"",,Michelle Lujan Grisham,D,false,lite,0.8054,53.2,48.43,57.88
2018-10-20,NM,"",,Steve Pearce,R,false,lite,0.1946,46.8,42.12,51.57
2018-10-20,NV,"",,Adam Laxalt,R,false,lite,0.5395,49.03,44.66,53.36
2018-10-20,NV,"",,Steve Sisolak,D,false,lite,0.4605,48.4,44.03,52.7
2018-10-20,NV,"",,Others,,false,lite,0.0,2.57,0.78,4.84
2018-10-20,NY,"",,Andrew Cuomo,D,true,lite,0.995,58.36,53.37,63.26
2018-10-20,NY,"",,Marc Molinaro,R,false,lite,0.005,37.87,32.93,42.82
2018-10-20,NY,"",,Others,,false,lite,0.0,3.77,1.33,6.75
2018-10-20,OH,"",,Mike DeWine,R,false,lite,0.532,49.2,44.98,53.45
2018-10-20,OH,"",,Richard Cordray,D,false,lite,0.468,48.73,44.45,52.96
2018-10-20,OH,"",,Others,,false,lite,0.0,2.07,0.56,3.99
2018-10-20,OK,"",,Kevin Stitt,R,false,lite,0.657,50.71,45.4,56.02
2018-10-20,OK,"",,Drew Edmondson,D,false,lite,0.3429,47.48,42.18,52.76
2018-10-20,OK,"",,Chris Powell,L,false,lite,0.0,1.82,0.47,3.58
2018-10-20,OR,"",,Kate Brown,D,true,lite,0.7051,48.97,43.01,54.84
2018-10-20,OR,"",,Knute Buehler,R,false,lite,0.2949,44.43,38.5,50.38
2018-10-20,OR,"",,Others,,false,lite,0.0,6.59,2.92,10.81
2018-10-20,PA,"",,Tom Wolf,D,true,lite,0.9842,56.43,52.05,60.75
2018-10-20,PA,"",,Scott Wagner,R,false,lite,0.0158,41.54,37.19,45.9
2018-10-20,PA,"",,Others,,false,lite,0.0,2.03,0.55,3.92
2018-10-20,RI,"",,Gina Raimondo,D,true,lite,0.8797,51.83,45.28,58.33
2018-10-20,RI,"",,Allan Fung,R,false,lite,0.1203,40.7,34.12,47.26
2018-10-20,RI,"",,Others,,false,lite,0.0,7.47,3.48,12.02
2018-10-20,SC,"",,Henry McMaster,R,true,lite,0.9753,59.33,53.48,65.15
2018-10-20,SC,"",,James Smith,D,false,lite,0.0247,40.67,34.85,46.52
2018-10-20,SD,"",,Kristi Noem,R,false,lite,0.6696,51.2,44.25,58.24
2018-10-20,SD,"",,Billie Sutton,D,false,lite,0.3304,46.72,39.66,53.67
2018-10-20,SD,"",,Kurt Evans,L,false,lite,0.0,2.08,0.57,3.97
2018-10-20,TN,"",,Bill Lee,R,false,lite,0.9866,54.8,49.85,59.72
2018-10-20,TN,"",,Karl Dean,D,false,lite,0.0134,38.76,33.74,43.69
2018-10-20,TN,"",,Others,,false,lite,0.0,6.44,2.83,10.61
2018-10-20,TX,"",,Greg Abbott,R,true,lite,0.9967,58.58,54.34,62.86
2018-10-20,TX,"",,Lupe Valdez,D,false,lite,0.0033,39.54,35.24,43.8
2018-10-20,TX,"",,Mark Tippetts,L,false,lite,0.0,1.88,0.49,3.67
2018-10-20,VT,"",,Phil Scott,R,true,lite,0.6888,49.62,41.69,57.44
2018-10-20,VT,"",,Christine Hallquist,D,false,lite,0.3112,43.88,36.02,51.78
2018-10-20,VT,"",,Others,,false,lite,0.0,6.5,2.92,10.71
2018-10-20,WI,"",,Tony Evers,D,false,lite,0.7551,50.95,45.73,56.23
2018-10-20,WI,"",,Scott Walker,R,true,lite,0.2449,45.68,40.38,50.9
2018-10-20,WI,"",,Others,,false,lite,0.0,3.37,1.12,6.16
2018-10-20,WY,"",,Mark Gordon,R,false,lite,0.9553,59.47,50.61,68.26
2018-10-20,WY,"",,Mary Throne,D,false,lite,0.0447,35.97,27.14,44.86
2018-10-20,WY,"",,Others,,false,lite,0.0,4.55,1.73,7.96
2018-10-21,AK,"",,Mike Dunleavy,R,false,lite,0.6693,51.13,44.08,58.1
2018-10-21,AK,"",,Mark Begich,D,false,lite,0.3307,46.45,39.41,53.52
2018-10-21,AK,"",,Others,,false,lite,0.0,2.42,0.7,4.55
2018-10-21,AL,"",,Kay Ivey,R,true,lite,0.9377,57.39,51.29,63.5
2018-10-21,AL,"",,Walt Maddox,D,false,lite,0.0623,42.61,36.5,48.71
2018-10-21,AR,"",,Asa Hutchinson,R,true,lite,0.9989,66.2,59.87,72.55
2018-10-21,AR,"",,Jared Henderson,D,false,lite,0.0011,31.29,24.93,37.61
2018-10-21,AR,"",,Mark West,L,false,lite,0.0,2.51,0.76,4.72
2018-10-21,AZ,"",,Doug Ducey,R,true,lite,0.9523,54.13,50.02,58.21
2018-10-21,AZ,"",,David Garcia,D,false,lite,0.0477,43.73,39.62,47.79
2018-10-21,AZ,"",,Angel Torres,G,false,lite,0.0,2.14,0.59,4.09
2018-10-21,CA,"",,Gavin Newsom,D,false,lite,0.9834,57.7,53.21,62.2
2018-10-21,CA,"",,John Cox,R,false,lite,0.0166,42.3,37.8,46.79
2018-10-21,CO,"",,Jared Polis,D,false,lite,0.8286,52.7,47.02,58.31
2018-10-21,CO,"",,Walker Stapleton,R,false,lite,0.1714,44.62,38.99,50.24
2018-10-21,CO,"",,Others,,false,lite,0.0,2.68,0.82,5.02
2018-10-21,CT,"",,Ned Lamont,D,false,lite,0.7835,51.54,46.67,56.42
2018-10-21,CT,"",,Bob Stefanowski,R,false,lite,0.2165,45.91,41.04,50.73
2018-10-21,CT,"",,Others,,false,lite,0.0,2.55,0.77,4.79
2018-10-21,FL,"",,Andrew Gillum,D,false,lite,0.8162,51.42,47.38,55.43
2018-10-21,FL,"",,Ron DeSantis,R,false,lite,0.1838,46.05,42.0,50.08
2018-10-21,FL,"",,Others,,false,lite,0.0,2.53,0.75,4.77
2018-10-21,GA,"",,Brian Kemp,R,false,lite,0.5594,49.74,45.99,53.49
2018-10-21,GA,"",,Stacey Abrams,D,false,lite,0.4406,49.06,45.3,52.81
2018-10-21,GA,"",,Ted Metz,L,false,lite,0.0,1.21,0.26,2.47
2018-10-21,HI,"",,David Ige,D,true,lite,0.9884,60.2,53.62,66.76
2018-10-21,HI,"",,Andria Tupola,R,false,lite,0.0116,36.14,29.57,42.68
2018-10-21,HI,"",,Others,,false,lite,0.0,3.66,1.28,6.57
2018-10-21,IA,"",,Fred Hubbell,D,false,lite,0.7417,50.98,45.56,56.39
2018-10-21,IA,"",,Kim Reynolds,R,true,lite,0.2583,45.81,40.38,51.22
2018-10-21,IA,"",,Others,,false,lite,0.0,3.21,1.05,5.93
2018-10-21,ID,"",,Brad Little,R,false,lite,0.8498,52.06,44.96,59.03
2018-10-21,ID,"",,Paulette Jordan,D,false,lite,0.1502,41.4,34.37,48.41
2018-10-21,ID,"",,Others,,false,lite,0.0,6.53,2.9,10.75
2018-10-21,IL,"",,JB Pritzker,D,false,lite,0.9798,56.52,50.8,62.18
2018-10-21,IL,"",,Bruce Rauner,R,true,lite,0.0202,38.45,32.74,44.17
2018-10-21,IL,"",,Others,,false,lite,0.0,5.03,2.01,8.62
2018-10-21,KS,"",,Laura Kelly,D,false,lite,0.5199,44.33,38.65,49.86
2018-10-21,KS,"",,Kris Kobach,R,false,lite,0.4798,43.9,38.27,49.42
2018-10-21,KS,"",,Greg Orman,I,false,lite,0.0004,9.89,5.21,15.14
2018-10-21,KS,"",,Others,,false,lite,0.0,1.88,0.49,3.65
2018-10-21,MA,"",,Charlie Baker,R,true,lite,0.9972,68.15,60.53,75.71
2018-10-21,MA,"",,Jay Gonzalez,D,false,lite,0.0028,31.85,24.29,39.47
2018-10-21,MD,"",,Larry Hogan,R,true,lite,0.9819,57.89,52.28,63.5
2018-10-21,MD,"",,Ben Jealous,D,false,lite,0.0181,39.21,33.6,44.8
2018-10-21,MD,"",,Others,,false,lite,0.0,2.9,0.92,5.37
2018-10-21,ME,"",,Janet Mills,D,false,lite,0.8224,52.62,47.17,58.11
